Grain Image Name,Rice Type,Height (mm),Width (mm),Average Color
L1F23BSCS0355_KisanBasmati_Raw_001_Grain_0010.jpg,KisanBasmati,8.4449,2.3351,"[177.57958883994127, 180.22055800293685, 157.34229074889868]"
L1F23BSCS0355_KisanBasmati_Raw_001_Grain_0011.jpg,KisanBasmati,7.4105,2.295,"[163.5911262798635, 166.43105802047782, 143.8122866894198]"
L1F23BSCS0355_KisanBasmati_Raw_001_Grain_0012.jpg,KisanBasmati,7.9658,2.2001,"[186.08117958913186, 188.23724320742213, 167.58134526176275]"
L1F23BSCS0355_KisanBasmati_Raw_001_Grain_0013.jpg,KisanBasmati,9.0983,2.3547,"[181.46539249146758, 183.6825938566553, 161.75262798634813]"
L1F23BSCS0355_KisanBasmati_Raw_001_Grain_0014.jpg,KisanBasmati,8.98,1.9725,"[171.98014969085585, 174.81841848356655, 153.19248291571753]"
L1F23BSCS0355_KisanBasmati_Raw_001_Grain_0015.jpg,KisanBasmati,7.3596,2.2775,"[162.7068635968723, 165.77775847089487, 144.5944396177237]"
L1F23BSCS0355_KisanBasmati_Raw_001_Grain_0016.jpg,KisanBasmati,8.8549,1.7444,"[170.53708156093953, 173.40724986129092, 154.92953578694286]"
L1F23BSCS0355_KisanBasmati_Raw_001_Grain_0017.jpg,KisanBasmati,7.8962,2.1651,"[155.9092728485657, 158.49583055370246, 134.69546364242828]"
L1F23BSCS0355_KisanBasmati_Raw_001_Grain_0018.jpg,KisanBasmati,7.7732,2.4201,"[176.57142857142858, 177.83030867069954, 151.44640918256553]"
L1F23BSCS0355_KisanBasmati_Raw_001_Grain_0019.jpg,KisanBasmati,10.0639,2.0025,"[158.06839186691312, 158.67908431679226, 131.6704109199488]"
L1F23BSCS0355_KisanBasmati_Raw_001_Grain_0020.jpg,KisanBasmati,9.5496,2.1774,"[167.24938507789014, 167.61519540858157, 138.07652364033888]"
L1F23BSCS0355_KisanBasmati_Raw_002_Grain_0001.jpg,KisanBasmati,8.9321,2.0775,"[167.6455108359133, 169.530959752322, 142.85913312693498]"
L1F23BSCS0355_KisanBasmati_Raw_002_Grain_0002.jpg,KisanBasmati,10.0574,2.2626,"[147.9167701863354, 148.49937888198758, 126.80124223602485]"
L1F23BSCS0355_KisanBasmati_Raw_002_Grain_0003.jpg,KisanBasmati,9.2035,2.234,"[160.15395284327323, 163.4355062413315, 143.9764216366158]"
L1F23BSCS0355_KisanBasmati_Raw_002_Grain_0004.jpg,KisanBasmati,8.3401,2.2004,"[166.49452269170578, 169.38341158059467, 151.38184663536776]"
L1F23BSCS0355_KisanBasmati_Raw_002_Grain_0005.jpg,KisanBasmati,9.4411,2.1114,"[151.50712250712252, 154.8988603988604, 134.61253561253562]"
L1F23BSCS0355_KisanBasmati_Raw_002_Grain_0006.jpg,KisanBasmati,9.451,2.3186,"[155.74151436031332, 159.2154046997389, 138.03524804177545]"
L1F23BSCS0355_KisanBasmati_Raw_002_Grain_0007.jpg,KisanBasmati,8.2755,2.3236,"[157.77794336810732, 160.0655737704918, 137.0342771982116]"
L1F23BSCS0355_KisanBasmati_Raw_002_Grain_0008.jpg,KisanBasmati,10.6829,2.2457,"[167.66053921568627, 171.10906862745097, 148.18504901960785]"
L1F23BSCS0355_KisanBasmati_Raw_002_Grain_0009.jpg,KisanBasmati,9.5258,2.216,"[154.83849259757739, 154.68102288021535, 126.76581426648721]"
L1F23BSCS0355_KisanBasmati_Raw_002_Grain_0010.jpg,KisanBasmati,6.8547,2.1545,"[171.29980657640232, 174.97678916827854, 152.0522243713733]"
L1F23BSCS0355_KisanBasmati_Raw_002_Grain_0011.jpg,KisanBasmati,8.0055,2.3825,"[174.37905604719765, 176.7079646017699, 150.89675516224187]"
L1F23BSCS0355_KisanBasmati_Raw_002_Grain_0012.jpg,KisanBasmati,7.4199,2.1985,"[169.42328042328043, 172.79012345679013, 151.4320987654321]"
L1F23BSCS0355_KisanBasmati_Raw_002_Grain_0013.jpg,KisanBasmati,10.0663,2.1455,"[167.36339869281045, 170.58039215686276, 151.8562091503268]"
L1F23BSCS0355_KisanBasmati_Raw_002_Grain_0014.jpg,KisanBasmati,8.2483,2.1189,"[174.71239669421487, 178.49256198347106, 155.96363636363637]"
L1F23BSCS0355_KisanBasmati_Raw_002_Grain_0015.jpg,KisanBasmati,8.4325,2.1234,"[171.10256410256412, 173.71153846153845, 151.76442307692307]"
L1F23BSCS0355_KisanBasmati_Raw_002_Grain_0016.jpg,KisanBasmati,9.8454,1.9401,"[147.94256259204712, 151.26509572901327, 131.34904270986746]"
L1F23BSCS0355_KisanBasmati_Raw_002_Grain_0017.jpg,KisanBasmati,9.8545,2.1411,"[168.31543624161074, 170.99328859060404, 150.16644295302012]"
L1F23BSCS0355_KisanBasmati_Raw_002_Grain_0018.jpg,KisanBasmati,5.9347,2.3394,"[180.52263374485597, 183.53909465020575, 164.61111111111111]"
L1F23BSCS0355_KisanBasmati_Raw_002_Grain_0019.jpg,KisanBasmati,8.2933,2.1632,"[170.20727848101265, 173.0253164556962, 151.07911392405063]"
L1F23BSCS0355_KisanBasmati_Raw_002_Grain_0020.jpg,KisanBasmati,9.7037,2.2836,"[171.1172680412371, 174.15335051546393, 155.39046391752578]"
L1F23BSCS0355_KisanBasmati_Raw_003_Grain_0001.jpg,KisanBasmati,10.0012,2.1067,"[178.94511378848728, 181.7871485943775, 158.05488621151272]"
L1F23BSCS0355_KisanBasmati_Raw_003_Grain_0002.jpg,KisanBasmati,8.2528,2.463,"[174.18706047819973, 177.55555555555554, 156.42616033755274]"
L1F23BSCS0355_KisanBasmati_Raw_003_Grain_0003.jpg,KisanBasmati,8.036,2.2434,"[171.94303797468353, 175.1756329113924, 155.22310126582278]"
L1F23BSCS0355_KisanBasmati_Raw_003_Grain_0004.jpg,KisanBasmati,7.6172,2.1411,"[174.1243432574431, 177.37302977232926, 158.32049036777582]"
L1F23BSCS0355_KisanBasmati_Raw_003_Grain_0005.jpg,KisanBasmati,9.5784,2.0767,"[169.92492917847025, 173.07223796033995, 154.25779036827194]"
L1F23BSCS0355_KisanBasmati_Raw_003_Grain_0006.jpg,KisanBasmati,7.5116,2.1304,"[170.23131672597864, 173.33985765124555, 154.37010676156584]"
L1F23BSCS0355_KisanBasmati_Raw_003_Grain_0007.jpg,KisanBasmati,8.4748,2.2951,"[183.4513274336283, 186.71681415929203, 167.2315634218289]"
L1F23BSCS0355_KisanBasmati_Raw_003_Grain_0008.jpg,KisanBasmati,9.0033,2.3262,"[173.13524590163934, 176.5122950819672, 156.62431693989072]"
L1F23BSCS0355_KisanBasmati_Raw_003_Grain_0009.jpg,KisanBasmati,8.1935,2.2843,"[179.42812982998456, 182.26429675425038, 161.36012364760433]"
L1F23BSCS0355_KisanBasmati_Raw_003_Grain_0010.jpg,KisanBasmati,9.5854,2.1993,"[166.58480325644504, 170.03799185888738, 149.70963364993216]"
L1F23BSCS0355_KisanBasmati_Raw_003_Grain_0011.jpg,KisanBasmati,9.7129,2.3032,"[170.228025477707, 172.21146496815285, 145.6611464968153]"
L1F23BSCS0355_KisanBasmati_Raw_003_Grain_0012.jpg,KisanBasmati,10.2581,2.3515,"[187.9494712103408, 190.8683901292597, 168.16803760282022]"
L1F23BSCS0355_KisanBasmati_Raw_003_Grain_0013.jpg,KisanBasmati,9.1621,2.1365,"[159.72727272727272, 160.19941348973606, 137.83137829912025]"
L1F23BSCS0355_KisanBasmati_Raw_003_Grain_0014.jpg,KisanBasmati,9.2319,2.2824,"[179.46112600536193, 183.07774798927613, 160.3686327077748]"
L1F23BSCS0355_KisanBasmati_Raw_003_Grain_0015.jpg,KisanBasmati,9.3613,2.1901,"[164.37103448275863, 168.1710344827586, 145.12137931034482]"
L1F23BSCS0355_KisanBasmati_Raw_003_Grain_0016.jpg,KisanBasmati,10.3111,2.2901,"[179.014440433213, 182.1540312876053, 163.53309265944645]"
L1F23BSCS0355_KisanBasmati_Raw_003_Grain_0017.jpg,KisanBasmati,9.0256,2.2644,"[182.45492957746478, 185.69014084507043, 162.77323943661972]"
L1F23BSCS0355_KisanBasmati_Raw_003_Grain_0018.jpg,KisanBasmati,7.2433,2.2796,"[170.24956672443673, 170.32755632582322, 139.0779896013865]"
L1F23BSCS0355_KisanBasmati_Raw_003_Grain_0019.jpg,KisanBasmati,9.8355,2.1953,"[170.2958115183246, 172.60340314136127, 149.2997382198953]"
L1F23BSCS0355_KisanBasmati_Raw_003_Grain_0020.jpg,KisanBasmati,7.6392,2.2352,"[156.74418604651163, 156.83222591362127, 130.70265780730898]"
L1F23BSCS0355_KisanBasmati_Raw_004_Grain_0001.jpg,KisanBasmati,10.684,2.2538,"[171.84368665792297, 175.45463216883272, 155.47168236556575]"
L1F23BSCS0355_KisanBasmati_Raw_004_Grain_0002.jpg,KisanBasmati,8.8887,2.1662,"[180.1153672825597, 183.2457563467027, 161.7620549797206]"
L1F23BSCS0355_KisanBasmati_Raw_004_Grain_0003.jpg,KisanBasmati,11.0846,2.1118,"[180.35023614218244, 183.70668655232413, 165.20643798160577]"
L1F23BSCS0355_KisanBasmati_Raw_004_Grain_0004.jpg,KisanBasmati,7.0363,2.1623,"[192.24967024684378, 194.27152817034107, 172.17976257772753]"
L1F23BSCS0355_KisanBasmati_Raw_004_Grain_0005.jpg,KisanBasmati,10.4,2.3379,"[177.22772971709142, 179.36193593640402, 154.47357961187748]"
L1F23BSCS0355_KisanBasmati_Raw_004_Grain_0006.jpg,KisanBasmati,10.1501,2.0691,"[167.02363906524383, 169.77198433067676, 148.5178981493989]"
L1F23BSCS0355_KisanBasmati_Raw_004_Grain_0007.jpg,KisanBasmati,9.1928,1.8297,"[163.58254047738274, 165.21215156067436, 142.8175596728426]"
L1F23BSCS0355_KisanBasmati_Raw_004_Grain_0008.jpg,KisanBasmati,9.7452,2.51,"[189.99460979610967, 191.9559409421139, 163.65033981720177]"
L1F23BSCS0355_KisanBasmati_Raw_004_Grain_0009.jpg,KisanBasmati,9.1188,2.2891,"[162.55692391899288, 162.70101258894363, 135.20183360700602]"
L1F23BSCS0355_KisanBasmati_Raw_004_Grain_0010.jpg,KisanBasmati,10.2818,2.426,"[174.92734159779613, 177.90381083562903, 153.78018824609734]"
L1F23BSCS0355_KisanBasmati_Raw_004_Grain_0011.jpg,KisanBasmati,10.2073,2.3933,"[170.00491194441116, 171.08278423385647, 147.14124835270158]"
L1F23BSCS0355_KisanBasmati_Raw_004_Grain_0012.jpg,KisanBasmati,7.5407,2.0671,"[174.27045538689373, 177.00629396519807, 156.03313587560163]"
L1F23BSCS0355_KisanBasmati_Raw_004_Grain_0013.jpg,KisanBasmati,7.2998,1.9673,"[161.95937752627324, 164.07215036378335, 143.72999191592564]"
L1F23BSCS0355_KisanBasmati_Raw_004_Grain_0014.jpg,KisanBasmati,9.3873,2.1345,"[174.04733560090702, 176.40221088435374, 154.3737244897959]"
L1F23BSCS0355_KisanBasmati_Raw_004_Grain_0015.jpg,KisanBasmati,9.3547,2.1759,"[160.6701644923426, 163.7288712422008, 143.19100964265456]"
L1F23BSCS0355_KisanBasmati_Raw_004_Grain_0016.jpg,KisanBasmati,9.9458,1.8987,"[154.00134008338296, 156.0625372245384, 135.0413936867183]"
L1F23BSCS0355_KisanBasmati_Raw_004_Grain_0017.jpg,KisanBasmati,8.7616,2.2762,"[178.70500638207346, 181.2084810665154, 160.59112182669125]"
L1F23BSCS0355_KisanBasmati_Raw_004_Grain_0018.jpg,KisanBasmati,7.3235,2.0378,"[171.9835303235807, 174.11974423561324, 153.12768843247432]"
L1F23BSCS0355_KisanBasmati_Raw_004_Grain_0019.jpg,KisanBasmati,7.7003,2.104,"[184.22780060746828, 186.77112738967304, 165.36305163480435]"
L1F23BSCS0355_KisanBasmati_Raw_004_Grain_0020.jpg,KisanBasmati,9.1137,2.0497,"[186.98433901427913, 189.6835559649931, 168.44188545984954]"
L1F23BSCS0355_KisanBasmati_Raw_005_Grain_0001.jpg,KisanBasmati,9.4747,2.2809,"[171.9213762118704, 173.96512177819815, 161.12875384251595]"
L1F23BSCS0355_KisanBasmati_Raw_005_Grain_0002.jpg,KisanBasmati,10.3727,2.235,"[179.00775107961465, 180.97696822057358, 168.52364079282472]"
L1F23BSCS0355_KisanBasmati_Raw_005_Grain_0003.jpg,KisanBasmati,7.4237,2.1941,"[164.6097444089457, 166.10015974440896, 155.71421725239617]"
L1F23BSCS0355_KisanBasmati_Raw_005_Grain_0004.jpg,KisanBasmati,10.6514,1.988,"[172.05798830688462, 173.82293282424533, 162.24078272282543]"
L1F23BSCS0355_KisanBasmati_Raw_005_Grain_0005.jpg,KisanBasmati,8.4338,2.1909,"[167.7285261271198, 169.90721080932028, 156.36674479525715]"
L1F23BSCS0355_KisanBasmati_Raw_005_Grain_0006.jpg,KisanBasmati,9.9465,2.2042,"[172.65354605799465, 174.2784441597764, 163.46407359962734]"
L1F23BSCS0355_KisanBasmati_Raw_005_Grain_0007.jpg,KisanBasmati,9.3531,2.3325,"[168.12161214953272, 170.2802570093458, 156.8746495327103]"
L1F23BSCS0355_KisanBasmati_Raw_005_Grain_0008.jpg,KisanBasmati,10.0883,2.103,"[175.46839837203734, 177.68039262628682, 164.1236533397175]"
L1F23BSCS0355_KisanBasmati_Raw_005_Grain_0009.jpg,KisanBasmati,9.3211,2.1687,"[161.04825074782156, 162.7898296267395, 151.18558980361556]"
L1F23BSCS0355_KisanBasmati_Raw_005_Grain_0010.jpg,KisanBasmati,8.6985,2.3414,"[171.09301732925587, 172.5290519877676, 162.71738022426095]"
L1F23BSCS0355_KisanBasmati_Raw_005_Grain_0011.jpg,KisanBasmati,9.8513,2.3375,"[166.0960897578316, 168.4170184403466, 154.31059764496777]"
L1F23BSCS0355_KisanBasmati_Raw_005_Grain_0012.jpg,KisanBasmati,9.3518,2.3107,"[156.38407163053722, 158.28887841658812, 145.92436380772855]"
L1F23BSCS0355_KisanBasmati_Raw_005_Grain_0013.jpg,KisanBasmati,7.285,2.2244,"[169.39585947302385, 171.1242158092848, 159.5224278544542]"
L1F23BSCS0355_KisanBasmati_Raw_005_Grain_0014.jpg,KisanBasmati,8.557,2.5924,"[187.7500287985255, 189.93053795645662, 176.49821449141803]"
L1F23BSCS0355_KisanBasmati_Raw_005_Grain_0015.jpg,KisanBasmati,9.2919,2.4155,"[173.13496232016442, 175.54544416533454, 160.56074446220597]"
L1F23BSCS0355_KisanBasmati_Raw_005_Grain_0016.jpg,KisanBasmati,10.3709,2.2486,"[178.55034287580276, 180.90301513007512, 165.85664525960595]"
L1F23BSCS0355_KisanBasmati_Raw_005_Grain_0017.jpg,KisanBasmati,9.4409,2.2364,"[161.25084094185488, 163.32580490148968, 150.59346468044208]"
L1F23BSCS0355_KisanBasmati_Raw_005_Grain_0018.jpg,KisanBasmati,9.6344,2.1771,"[162.21785451873623, 164.44771001714426, 150.7326720548616]"
L1F23BSCS0355_KisanBasmati_Raw_005_Grain_0019.jpg,KisanBasmati,8.9756,2.2924,"[169.99587138746404, 172.1600150131365, 158.74665332165645]"
L1F23BSCS0355_KisanBasmati_Raw_005_Grain_0020.jpg,KisanBasmati,10.5005,2.2873,"[176.808669971522, 178.44963611433394, 163.55205147136377]"
L1F23BSCS0355_PK1121_Raw_001_Grain_0001.jpg,PK1121,7.5302,2.2016,"[188.0147928994083, 189.37426035502958, 169.34615384615384]"
L1F23BSCS0355_PK1121_Raw_001_Grain_0002.jpg,PK1121,7.3432,2.3866,"[186.620979020979, 187.95804195804195, 171.1818181818182]"
L1F23BSCS0355_PK1121_Raw_001_Grain_0003.jpg,PK1121,7.5807,2.09,"[186.58231707317074, 188.01676829268294, 171.5548780487805]"
L1F23BSCS0355_PK1121_Raw_001_Grain_0004.jpg,PK1121,8.5956,2.4034,"[191.58816568047337, 193.17751479289942, 175.85443786982248]"
L1F23BSCS0355_PK1121_Raw_001_Grain_0005.jpg,PK1121,8.9509,2.316,"[189.48398576512454, 192.14590747330962, 175.55278766310795]"
L1F23BSCS0355_PK1121_Raw_001_Grain_0006.jpg,PK1121,8.8151,2.2246,"[198.53997539975398, 200.84255842558426, 189.1082410824108]"
L1F23BSCS0355_PK1121_Raw_001_Grain_0007.jpg,PK1121,9.0369,2.2572,"[192.19644970414203, 192.7775147928994, 178.68165680473373]"
L1F23BSCS0355_PK1121_Raw_001_Grain_0008.jpg,PK1121,9.5611,2.3463,"[192.54625550660793, 195.1850220264317, 178.15198237885463]"
L1F23BSCS0355_PK1121_Raw_001_Grain_0009.jpg,PK1121,8.3238,2.1071,"[183.29338842975207, 184.3512396694215, 167.44903581267218]"
L1F23BSCS0355_PK1121_Raw_001_Grain_0010.jpg,PK1121,8.5798,2.0193,"[203.16011235955057, 204.81741573033707, 192.69241573033707]"
L1F23BSCS0355_PK1121_Raw_001_Grain_0011.jpg,PK1121,8.5592,2.2272,"[198.9268292682927, 201.69704749679076, 185.59050064184854]"
L1F23BSCS0355_PK1121_Raw_001_Grain_0012.jpg,PK1121,9.83,2.2924,"[198.03870967741935, 200.69462365591397, 184.49139784946237]"
L1F23BSCS0355_PK1121_Raw_001_Grain_0013.jpg,PK1121,8.9468,2.2882,"[198.01533018867926, 199.28419811320754, 185.15801886792454]"
L1F23BSCS0355_PK1121_Raw_001_Grain_0014.jpg,PK1121,8.633,2.0344,"[189.45942228335625, 189.85557083906465, 172.63961485557084]"
L1F23BSCS0355_PK1121_Raw_001_Grain_0015.jpg,PK1121,8.957,2.2413,"[196.28973105134475, 197.01711491442543, 178.40097799511003]"
L1F23BSCS0355_PK1121_Raw_001_Grain_0016.jpg,PK1121,9.7847,1.7523,"[174.60875706214688, 176.87146892655366, 162.86158192090394]"
L1F23BSCS0355_PK1121_Raw_001_Grain_0017.jpg,PK1121,7.4515,2.1575,"[193.77963525835867, 195.24316109422492, 182.65045592705167]"
L1F23BSCS0355_PK1121_Raw_001_Grain_0018.jpg,PK1121,8.4771,2.3843,"[201.62106537530266, 202.8765133171913, 187.864406779661]"
L1F23BSCS0355_PK1121_Raw_001_Grain_0019.jpg,PK1121,8.7811,2.4321,"[198.99771167048056, 201.1121281464531, 184.57894736842104]"
L1F23BSCS0355_PK1121_Raw_001_Grain_0020.jpg,PK1121,7.1592,2.1561,"[183.9009433962264, 186.11006289308176, 169.71383647798743]"
L1F23BSCS0355_PK1121_Raw_002_Grain_0001.jpg,PK1121,8.8766,1.9221,"[189.7905982905983, 192.26780626780626, 176.94301994301995]"
L1F23BSCS0355_PK1121_Raw_002_Grain_0002.jpg,PK1121,9.0784,2.3336,"[194.6571100917431, 196.02064220183487, 178.88532110091742]"
L1F23BSCS0355_PK1121_Raw_002_Grain_0003.jpg,PK1121,10.0135,2.2607,"[189.97978723404256, 192.4744680851064, 172.4436170212766]"
L1F23BSCS0355_PK1121_Raw_002_Grain_0004.jpg,PK1121,8.5519,2.3573,"[206.71290711700846, 207.291917973462, 189.46562123039806]"
L1F23BSCS0355_PK1121_Raw_002_Grain_0005.jpg,PK1121,7.0275,2.2268,"[203.67032967032966, 205.30141287284144, 190.11302982731553]"
L1F23BSCS0355_PK1121_Raw_002_Grain_0006.jpg,PK1121,9.0863,2.0351,"[189.31274638633377, 191.107752956636, 171.32720105124835]"
L1F23BSCS0355_PK1121_Raw_002_Grain_0007.jpg,PK1121,8.0116,2.2893,"[194.80666666666667, 197.308, 183.504]"
L1F23BSCS0355_PK1121_Raw_002_Grain_0008.jpg,PK1121,8.9277,2.1567,"[187.7525641025641, 189.9820512820513, 174.22692307692307]"
L1F23BSCS0355_PK1121_Raw_002_Grain_0009.jpg,PK1121,8.6644,1.6962,"[195.71844660194174, 195.25404530744336, 178.22977346278316]"
L1F23BSCS0355_PK1121_Raw_002_Grain_0010.jpg,PK1121,8.9064,2.2917,"[202.3357314148681, 205.0359712230216, 189.63429256594725]"
L1F23BSCS0355_PK1121_Raw_002_Grain_0011.jpg,PK1121,9.3687,2.173,"[185.93586698337293, 187.2482185273159, 169.9085510688836]"
L1F23BSCS0355_PK1121_Raw_002_Grain_0012.jpg,PK1121,7.8606,2.1204,"[185.04881656804733, 185.76923076923077, 168.09467455621302]"
L1F23BSCS0355_PK1121_Raw_002_Grain_0013.jpg,PK1121,8.4645,2.2831,"[192.26348808030113, 194.1693851944793, 177.9598494353827]"
L1F23BSCS0355_PK1121_Raw_002_Grain_0014.jpg,PK1121,9.055,2.3078,"[191.4856156501726, 192.4349827387802, 173.3463751438435]"
L1F23BSCS0355_PK1121_Raw_002_Grain_0015.jpg,PK1121,8.5024,2.3776,"[192.311377245509, 194.61556886227544, 180.8251497005988]"
L1F23BSCS0355_PK1121_Raw_002_Grain_0016.jpg,PK1121,8.7886,2.3073,"[187.48062953995156, 189.97941888619854, 173.863196125908]"
L1F23BSCS0355_PK1121_Raw_002_Grain_0017.jpg,PK1121,9.1436,2.3448,"[201.11891279728198, 203.41336353340884, 186.93544733861836]"
L1F23BSCS0355_PK1121_Raw_002_Grain_0018.jpg,PK1121,8.5853,2.3845,"[188.86298076923077, 191.07331730769232, 172.59014423076923]"
L1F23BSCS0355_PK1121_Raw_002_Grain_0019.jpg,PK1121,9.2861,2.2611,"[192.9491329479769, 195.6936416184971, 179.71907514450868]"
L1F23BSCS0355_PK1121_Raw_002_Grain_0020.jpg,PK1121,8.347,1.9303,"[189.1454005934718, 190.89910979228486, 174.09050445103858]"
L1F23BSCS0355_PK1121_Raw_003_Grain_0001.jpg,PK1121,9.5021,2.3359,"[196.40769230769232, 197.7153846153846, 182.07032967032967]"
L1F23BSCS0355_PK1121_Raw_003_Grain_0002.jpg,PK1121,6.1893,2.0022,"[191.86051080550098, 194.41453831041258, 177.0687622789784]"
L1F23BSCS0355_PK1121_Raw_003_Grain_0003.jpg,PK1121,8.8266,2.2196,"[205.14760147601476, 206.10947109471095, 188.67527675276753]"
L1F23BSCS0355_PK1121_Raw_003_Grain_0004.jpg,PK1121,9.564,2.2276,"[198.70147559591373, 199.67763904653802, 179.0544835414302]"
L1F23BSCS0355_PK1121_Raw_003_Grain_0005.jpg,PK1121,9.797,2.3596,"[195.7218124341412, 197.1022128556375, 182.2950474183351]"
L1F23BSCS0355_PK1121_Raw_003_Grain_0006.jpg,PK1121,9.214,2.1829,"[197.63757575757575, 199.04242424242423, 185.77333333333334]"
L1F23BSCS0355_PK1121_Raw_003_Grain_0007.jpg,PK1121,9.1253,2.0145,"[190.9947780678851, 192.80156657963445, 177.38772845953002]"
L1F23BSCS0355_PK1121_Raw_003_Grain_0008.jpg,PK1121,7.7423,2.4683,"[203.7227214377407, 204.99486521181, 190.6379974326059]"
L1F23BSCS0355_PK1121_Raw_003_Grain_0009.jpg,PK1121,6.7818,2.4647,"[202.58569299552906, 203.24590163934425, 180.21907600596126]"
L1F23BSCS0355_PK1121_Raw_003_Grain_0010.jpg,PK1121,8.3771,2.3506,"[191.33128834355827, 193.60981595092025, 180.28588957055214]"
L1F23BSCS0355_PK1121_Raw_003_Grain_0011.jpg,PK1121,8.0615,2.3333,"[199.264667535854, 201.96740547588004, 186.77966101694915]"
L1F23BSCS0355_PK1121_Raw_003_Grain_0012.jpg,PK1121,9.2943,2.3461,"[188.91011235955057, 190.84719101123596, 172.49887640449438]"
L1F23BSCS0355_PK1121_Raw_003_Grain_0013.jpg,PK1121,9.1222,2.3698,"[194.83932584269664, 197.00112359550562, 183.11797752808988]"
L1F23BSCS0355_PK1121_Raw_003_Grain_0014.jpg,PK1121,8.3108,2.1994,"[186.6441798941799, 189.32804232804233, 171.30026455026456]"
L1F23BSCS0355_PK1121_Raw_003_Grain_0015.jpg,PK1121,8.7087,2.3113,"[195.690036900369, 196.61254612546125, 180.2890528905289]"
L1F23BSCS0355_PK1121_Raw_003_Grain_0016.jpg,PK1121,8.9877,2.3473,"[199.59746251441754, 200.88696655132642, 183.0080738177624]"
L1F23BSCS0355_PK1121_Raw_003_Grain_0017.jpg,PK1121,9.2195,2.3189,"[201.85227272727272, 203.6284090909091, 186.2159090909091]"
L1F23BSCS0355_PK1121_Raw_003_Grain_0018.jpg,PK1121,9.9525,2.467,"[195.5192497532083, 197.95162882527148, 180.06416584402763]"
L1F23BSCS0355_PK1121_Raw_003_Grain_0019.jpg,PK1121,8.6565,2.3601,"[196.24704491725768, 197.39361702127658, 182.45271867612294]"
L1F23BSCS0355_PK1121_Raw_003_Grain_0020.jpg,PK1121,7.5976,2.139,"[188.11589895988112, 189.9777117384844, 174.97325408618127]"
L1F23BSCS0355_PK1121_Raw_004_Grain_0001.jpg,PK1121,8.294,2.353,"[183.80701754385964, 184.26065162907267, 168.49248120300751]"
L1F23BSCS0355_PK1121_Raw_004_Grain_0002.jpg,PK1121,8.9979,2.172,"[204.03245942571786, 204.68789013732834, 188.04244694132333]"
L1F23BSCS0355_PK1121_Raw_004_Grain_0003.jpg,PK1121,9.1343,2.2922,"[201.1263035921205, 202.9061413673233, 186.74739281575899]"
L1F23BSCS0355_PK1121_Raw_004_Grain_0004.jpg,PK1121,8.7137,2.3043,"[178.17233009708738, 180.12864077669903, 164.42961165048544]"
L1F23BSCS0355_PK1121_Raw_004_Grain_0005.jpg,PK1121,7.2948,2.2025,"[195.46898638426626, 197.3645990922844, 182.17397881996973]"
L1F23BSCS0355_PK1121_Raw_004_Grain_0006.jpg,PK1121,7.3407,2.4195,"[204.98618784530387, 206.0303867403315, 194.7403314917127]"
L1F23BSCS0355_PK1121_Raw_004_Grain_0007.jpg,PK1121,7.8542,2.2437,"[187.76071922544952, 190.07607192254494, 172.43153526970954]"
L1F23BSCS0355_PK1121_Raw_004_Grain_0008.jpg,PK1121,8.8084,2.0139,"[191.2746955345061, 192.87821380243574, 172.75372124492557]"
L1F23BSCS0355_PK1121_Raw_004_Grain_0009.jpg,PK1121,8.4616,2.1819,"[184.41255006675567, 188.07743658210947, 172.5727636849132]"
L1F23BSCS0355_PK1121_Raw_004_Grain_0010.jpg,PK1121,9.4038,2.4002,"[192.94833153928957, 195.27771797631863, 180.04520990312164]"
L1F23BSCS0355_PK1121_Raw_004_Grain_0011.jpg,PK1121,7.5909,2.4494,"[197.26420079260237, 198.9233817701453, 184.1770145310436]"
L1F23BSCS0355_PK1121_Raw_004_Grain_0012.jpg,PK1121,9.5234,2.4234,"[203.79205851619645, 205.75130616509927, 191.55799373040753]"
L1F23BSCS0355_PK1121_Raw_004_Grain_0013.jpg,PK1121,9.5056,2.1427,"[193.4609843937575, 194.09483793517407, 179.1968787515006]"
L1F23BSCS0355_PK1121_Raw_004_Grain_0014.jpg,PK1121,8.398,2.0363,"[197.24929178470256, 197.97733711048159, 181.37252124645892]"
L1F23BSCS0355_PK1121_Raw_004_Grain_0015.jpg,PK1121,9.1481,2.2196,"[193.60236686390533, 195.62366863905325, 175.79644970414202]"
L1F23BSCS0355_PK1121_Raw_004_Grain_0016.jpg,PK1121,9.129,2.2675,"[186.8957345971564, 188.15876777251185, 169.54857819905214]"
L1F23BSCS0355_PK1121_Raw_004_Grain_0017.jpg,PK1121,9.5453,2.0866,"[190.53019323671498, 191.68599033816426, 176.44444444444446]"
L1F23BSCS0355_PK1121_Raw_004_Grain_0018.jpg,PK1121,7.2448,2.461,"[197.63524590163934, 198.775956284153, 182.9139344262295]"
L1F23BSCS0355_PK1121_Raw_004_Grain_0019.jpg,PK1121,7.1406,2.356,"[194.95100864553314, 196.60951008645534, 181.5792507204611]"
L1F23BSCS0355_PK1121_Raw_004_Grain_0020.jpg,PK1121,6.5905,2.0461,"[187.37591240875912, 188.97810218978103, 172.92700729927006]"
L1F23BSCS0355_PK1121_Raw_005_Grain_0001.jpg,PK1121,8.0606,2.3423,"[189.12645161290322, 190.82709677419354, 172.97548387096774]"
